HOM-co-polarization,,,HOM-cross-polarization,
Time delay(ns),Coincidence (a.u.),,Time delay(ns),Coincidence (a.u.)
-0.93,0.090316573556797,,-0.93,0.0730337078651685
-0.9,0.0996275605214153,,-0.9,0.0823970037453184
-0.87,0.0819366852886406,,-0.87,0.0861423220973783
-0.84,0.111731843575419,,-0.84,0.0870786516853933
-0.81,0.0968342644320298,,-0.81,0.0889513108614232
-0.78,0.0949720670391061,,-0.78,0.103932584269663
-0.75,0.123836126629423,,-0.75,0.0964419475655431
-0.72,0.0884543761638734,,-0.72,0.124531835205993
-0.69,0.121973929236499,,-0.69,0.118913857677903
-0.66,0.139664804469274,,-0.66,0.149812734082397
-0.63,0.135009310986965,,-0.63,0.144194756554307
-0.6,0.150837988826816,,-0.6,0.167602996254682
-0.57,0.163873370577281,,-0.57,0.168539325842697
-0.54,0.174115456238361,,-0.54,0.191947565543071
-0.51,0.176908752327747,,-0.51,0.179775280898876
-0.48,0.20391061452514,,-0.48,0.205056179775281
-0.45,0.215083798882682,,-0.45,0.232209737827715
-0.42,0.204841713221602,,-0.42,0.205056179775281
-0.39,0.225325884543762,,-0.39,0.24250936329588
-0.36,0.206703910614525,,-0.36,0.26310861423221
-0.33,0.219739292364991,,-0.33,0.294943820224719
-0.3,0.256983240223464,,-0.3,0.320224719101124
-0.27,0.279329608938547,,-0.27,0.325842696629214
-0.24,0.254189944134078,,-0.24,0.323033707865169
-0.21,0.266294227188082,,-0.21,0.367977528089888
-0.18,0.298882681564246,,-0.18,0.359550561797753
-0.15,0.281191806331471,,-0.15,0.399812734082397
-0.12,0.28584729981378,,-0.12,0.377340823970037
-0.09,0.291433891992551,,-0.09,0.422284644194757
-0.06,0.325884543761639,,-0.06,0.416666666666667
-0.03,0.297020484171322,,-0.03,0.487827715355805
0,0.2756052141527,,0,0.492883895131086
0.03,0.297020484171322,,0.03,0.48689138576779
0.06,0.30633147113594,,0.06,0.455992509363296
0.09,0.30633147113594,,0.09,0.478464419475655
0.12,0.317504655493482,,0.12,0.434456928838951
0.15,0.32122905027933,,0.15,0.444756554307116
0.18,0.286778398510242,,0.18,0.47752808988764
0.21,0.29608938547486,,0.21,0.426029962546816
0.24,0.280260707635009,,0.24,0.460674157303371
0.27,0.283054003724395,,0.27,0.429775280898876
0.3,0.297020484171322,,0.3,0.385767790262172
0.33,0.298882681564246,,0.33,0.400749063670412
0.36,0.305400372439479,,0.36,0.354868913857678
0.39,0.279329608938547,,0.39,0.372659176029963
0.42,0.267225325884544,,0.42,0.333333333333333
0.45,0.278398510242086,,0.45,0.288389513108614
0.48,0.217877094972067,,0.48,0.290262172284644
0.51,0.209497206703911,,0.51,0.23876404494382
0.54,0.23463687150838,,0.54,0.269662921348315
0.57,0.213221601489758,,0.57,0.241573033707865
0.6,0.20391061452514,,0.6,0.22940074906367
0.63,0.175977653631285,,0.63,0.25187265917603
0.66,0.181564245810056,,0.66,0.177902621722846
0.69,0.161080074487896,,0.69,0.202247191011236
0.72,0.161080074487896,,0.72,0.181647940074906
0.75,0.121042830540037,,0.75,0.170411985018727
0.78,0.131284916201117,,0.78,0.138576779026217
0.81,0.144320297951583,,0.81,0.138576779026217
0.84,0.122905027932961,,0.84,0.116104868913858
0.87,0.116387337057728,,0.87,0.117977528089888
0.9,0.095903165735568,,0.9,0.121722846441948
0.93,0.095903165735568,,0.93,0.0964419475655431
0.96,0.10707635009311,,0.96,0.116104868913858
0.99,0.0949720670391061,,0.99,0.0833333333333333
1.02,0.0847299813780261,,1.02,0.0861423220973783
1.05,0.0819366852886406,,1.05,0.0908239700374532
1.08,0.0716945996275605,,1.08,0.0739700374531835
1.11,0.0837988826815642,,1.11,0.0702247191011236
1.14,0.0670391061452514,,1.14,0.0674157303370787
1.17,0.0642458100558659,,1.17,0.0599250936329588
1.2,0.0642458100558659,,1.2,0.0674157303370787
1.23,0.0633147113594041,,1.23,0.0617977528089888
1.26,0.0512104283054004,,1.26,0.0571161048689139
1.29,0.0502793296089386,,1.29,0.047752808988764
1.32,0.0418994413407821,,1.32,0.0458801498127341
1.35,0.0465549348230913,,1.35,0.051498127340824
1.38,0.0474860335195531,,1.38,0.0411985018726592
1.41,0.0493482309124767,,1.41,0.0374531835205993
1.44,0.0344506517690875,,1.44,0.0468164794007491
1.47,0.0353817504655493,,1.47,0.048689138576779
1.5,0.0316573556797021,,1.5,0.0327715355805243
1.53,0.0344506517690875,,1.53,0.0440074906367041
1.56,0.0418994413407821,,1.56,0.0402621722846442
1.59,0.0297951582867784,,1.59,0.0234082397003745
1.62,0.0260707635009311,,1.62,0.0215355805243446
1.65,0.0279329608938547,,1.65,0.0299625468164794
1.68,0.0204841713221601,,1.68,0.0290262172284644
1.71,0.0251396648044693,,1.71,0.0224719101123596
1.74,0.021415270018622,,1.74,0.0252808988764045
1.77,0.0316573556797021,,1.77,0.0234082397003745
1.8,0.021415270018622,,1.8,0.0271535580524345
1.83,0.0288640595903166,,1.83,0.0149812734082397
1.86,0.0260707635009311,,1.86,0.0243445692883895
1.89,0.0195530726256983,,1.89,0.0234082397003745
1.92,0.0195530726256983,,1.92,0.0196629213483146
1.95,0.0130353817504656,,1.95,0.0177902621722846
1.98,0.0204841713221601,,1.98,0.0205992509363296
2.01,0.00931098696461825,,2.01,0.0215355805243446
2.04,0.0139664804469274,,2.04,0.0159176029962547
2.07,0.0176908752327747,,2.07,0.0168539325842697
2.1,0.0260707635009311,,2.1,0.0159176029962547
2.13,0.0176908752327747,,2.13,0.0271535580524345
2.16,0.00837988826815642,,2.16,0.0168539325842697
2.19,0.0121042830540037,,2.19,0.0159176029962547
2.22,0.015828677839851,,2.22,0.0131086142322097
2.25,0.00931098696461825,,2.25,0.0177902621722846
2.28,0.0167597765363129,,2.28,0.0102996254681648
2.31,0.0167597765363129,,2.31,0.0187265917602996
2.34,0.0195530726256983,,2.34,0.0168539325842697
2.37,0.00651769087523278,,2.37,0.00749063670411985
2.4,0.00931098696461825,,2.4,0.0102996254681648
2.43,0.0167597765363129,,2.43,0.0149812734082397
2.46,0.0139664804469274,,2.46,0.0131086142322097
2.49,0.0111731843575419,,2.49,0.00749063670411985
2.52,0.0121042830540037,,2.52,0.0140449438202247
2.55,0.021415270018622,,2.55,0.0131086142322097
2.58,0.0130353817504656,,2.58,0.00749063670411985
2.61,0.0111731843575419,,2.61,0.00655430711610487
2.64,0.00837988826815642,,2.64,0.0112359550561798
2.67,0.0176908752327747,,2.67,0.0159176029962547
2.7,0.0167597765363129,,2.7,0.0131086142322097
2.73,0.00651769087523278,,2.73,0.00842696629213483
2.76,0.0121042830540037,,2.76,0.0196629213483146
2.79,0.0102420856610801,,2.79,0.0121722846441948
2.82,0.0111731843575419,,2.82,0.00842696629213483
2.85,0.0074487895716946,,2.85,0.0102996254681648
2.88,0.00465549348230913,,2.88,0.0112359550561798
2.91,0.0139664804469274,,2.91,0.0102996254681648
2.94,0.0130353817504656,,2.94,0.0177902621722846
2.97,0.0074487895716946,,2.97,0.0149812734082397
3,0.0139664804469274,,3,0.0112359550561798
3.03,0.0111731843575419,,3.03,0.00936329588014981
3.06,0.0102420856610801,,3.06,0.00936329588014981
3.09,0.00931098696461825,,3.09,0.0140449438202247
3.12,0.0139664804469274,,3.12,0.00561797752808989
3.15,0.00931098696461825,,3.15,0.00749063670411985
3.18,0.0121042830540037,,3.18,0.0102996254681648
3.21,0.00558659217877095,,3.21,0.00561797752808989
3.24,0.0148975791433892,,3.24,0.00936329588014981
3.27,0.00558659217877095,,3.27,0.00374531835205993
3.3,0.0167597765363129,,3.3,0.0121722846441948
3.33,0.00837988826815642,,3.33,0.0140449438202247
3.36,0.00837988826815642,,3.36,0.0112359550561798
3.39,0.0102420856610801,,3.39,0.0112359550561798
3.42,0.0111731843575419,,3.42,0.0140449438202247
3.45,0.0111731843575419,,3.45,0.0121722846441948
3.48,0.00931098696461825,,3.48,0.0131086142322097
3.51,0.0121042830540037,,3.51,0.00468164794007491
3.54,0.0111731843575419,,3.54,0.0112359550561798
3.57,0.00837988826815642,,3.57,0.00749063670411985
3.6,0.0139664804469274,,3.6,0.00749063670411985
3.63,0.00465549348230913,,3.63,0.00655430711610487
3.66,0.00651769087523278,,3.66,0.00936329588014981
3.69,0.00837988826815642,,3.69,0.0149812734082397
3.72,0.00931098696461825,,3.72,0.0112359550561798
3.75,0.00558659217877095,,3.75,0.0112359550561798
3.78,0.00651769087523278,,3.78,0.00749063670411985
3.81,0.00837988826815642,,3.81,0.0121722846441948
3.84,0.0102420856610801,,3.84,0.0140449438202247
3.87,0.0121042830540037,,3.87,0.0112359550561798
3.9,0.00837988826815642,,3.9,0.00749063670411985
3.93,0.0074487895716946,,3.93,0.0102996254681648
3.96,0.0111731843575419,,3.96,0.00842696629213483
3.99,0.00651769087523278,,3.99,0.0112359550561798
4.02,0.00931098696461825,,4.02,0.00842696629213483
4.05,0.0121042830540037,,4.05,0.00655430711610487
4.08,0.0139664804469274,,4.08,0.00749063670411985
4.11,0.00651769087523278,,4.11,0.0112359550561798
4.14,0.0074487895716946,,4.14,0.0177902621722846
4.17,0.0102420856610801,,4.17,0.0131086142322097
4.2,0.00837988826815642,,4.2,0.00936329588014981
4.23,0.0139664804469274,,4.23,0.00749063670411985
4.26,0.00837988826815642,,4.26,0.00655430711610487
4.29,0.0111731843575419,,4.29,0.00842696629213483
4.32,0.0111731843575419,,4.32,0.00561797752808989
4.35,0.0074487895716946,,4.35,0.0121722846441948
4.38,0.00465549348230913,,4.38,0.00561797752808989
4.41,0.0130353817504656,,4.41,0.00749063670411985
4.44,0.00837988826815642,,4.44,0.00842696629213483
4.47,0.0102420856610801,,4.47,0.00280898876404494
4.5,0.0148975791433892,,4.5,0.00842696629213483
4.53,0.0074487895716946,,4.53,0.0112359550561798
4.56,0.0130353817504656,,4.56,0.00749063670411985
4.59,0.00651769087523278,,4.59,0.00561797752808989
4.62,0.0102420856610801,,4.62,0.00936329588014981
4.65,0.00931098696461825,,4.65,0.0140449438202247
4.68,0.00931098696461825,,4.68,0.00936329588014981
4.71,0.00558659217877095,,4.71,0.0102996254681648
4.74,0.00279329608938548,,4.74,0.00842696629213483
4.77,0.00465549348230913,,4.77,0.0131086142322097
4.8,0.00651769087523278,,4.8,0.00561797752808989
4.83,0.0074487895716946,,4.83,0.00749063670411985
4.86,0.00558659217877095,,4.86,0.00655430711610487
4.89,0.00931098696461825,,4.89,0.00842696629213483
4.92,0.0037243947858473,,4.92,0.0131086142322097
4.95,0.0102420856610801,,4.95,0.00842696629213483
4.98,0.00837988826815642,,4.98,0.00655430711610487
5.01,0.0121042830540037,,5.01,0.0121722846441948
5.04,0.0121042830540037,,5.04,0.00655430711610487
5.07,0.00931098696461825,,5.07,0.0112359550561798
5.1,0.0130353817504656,,5.1,0.0102996254681648
5.13,0.0130353817504656,,5.13,0.0131086142322097
5.16,0.0102420856610801,,5.16,0.0121722846441948
5.19,0.00931098696461825,,5.19,0.00374531835205993
5.22,0.00465549348230913,,5.22,0.00468164794007491
5.25,0.0111731843575419,,5.25,0.00842696629213483
5.28,0.00931098696461825,,5.28,0.00749063670411985
5.31,0.0121042830540037,,5.31,0.00749063670411985
5.34,0.0111731843575419,,5.34,0.0131086142322097
5.37,0.0139664804469274,,5.37,0.00842696629213483
5.4,0.00931098696461825,,5.4,0.00749063670411985
5.43,0.00837988826815642,,5.43,0.00468164794007491
5.46,0.0074487895716946,,5.46,0.0140449438202247
5.49,0.0121042830540037,,5.49,0.0131086142322097
5.52,0.0148975791433892,,5.52,0.0102996254681648
5.55,0.00931098696461825,,5.55,0.0140449438202247
5.58,0.00651769087523278,,5.58,0.0131086142322097
5.61,0.00279329608938548,,5.61,0.00936329588014981
5.64,0.00558659217877095,,5.64,0.00561797752808989
5.67,0.00837988826815642,,5.67,0.0140449438202247
5.7,0.00837988826815642,,5.7,0.0131086142322097
5.73,0.00931098696461825,,5.73,0.0121722846441948
5.76,0.0037243947858473,,5.76,0.0112359550561798
5.79,0.00837988826815642,,5.79,0.00561797752808989
5.82,0.0074487895716946,,5.82,0.0102996254681648
5.85,0.00558659217877095,,5.85,0.00374531835205993
5.88,0.00558659217877095,,5.88,0.0149812734082397
5.91,0.00651769087523278,,5.91,0.00561797752808989
5.94,0.00651769087523278,,5.94,0.00749063670411985
5.97,0.0102420856610801,,5.97,0.00936329588014981
6,0.0037243947858473,,6,0.00655430711610487
6.03,0.00931098696461825,,6.03,0.00749063670411985
6.06,0.00931098696461825,,6.06,0.00749063670411985
6.09,0.0074487895716946,,6.09,0.00374531835205993
6.12,0.00651769087523278,,6.12,0.0102996254681648
6.15,0.0139664804469274,,6.15,0.0121722846441948
6.18,0.00931098696461825,,6.18,0.0102996254681648
6.21,0.00558659217877095,,6.21,0.0140449438202247
6.24,0.0074487895716946,,6.24,0.0102996254681648
6.27,0.0074487895716946,,6.27,0.0102996254681648
6.3,0.00465549348230913,,6.3,0.0112359550561798
6.33,0.0102420856610801,,6.33,0.00936329588014981
6.36,0.00558659217877095,,6.36,0.0102996254681648
6.39,0.00651769087523278,,6.39,0.00280898876404494
6.42,0.00837988826815642,,6.42,0.00936329588014981
6.45,0.0111731843575419,,6.45,0.0112359550561798
6.48,0.00931098696461825,,6.48,0.0121722846441948
6.51,0.0139664804469274,,6.51,0.0102996254681648
6.54,0.00931098696461825,,6.54,0.0131086142322097
6.57,0.0139664804469274,,6.57,0.00936329588014981
6.6,0.0111731843575419,,6.6,0.00468164794007491
6.63,0.0130353817504656,,6.63,0.0112359550561798
6.66,0.0167597765363129,,6.66,0.00936329588014981
6.69,0.00837988826815642,,6.69,0.00374531835205993
6.72,0.00651769087523278,,6.72,0.0131086142322097
6.75,0.0121042830540037,,6.75,0.00936329588014981
6.78,0.00558659217877095,,6.78,0.00749063670411985
6.81,0.00651769087523278,,6.81,0.00655430711610487
6.84,0.00837988826815642,,6.84,0.0121722846441948
6.87,0.00931098696461825,,6.87,0.00842696629213483
6.9,0.0102420856610801,,6.9,0.00749063670411985
6.93,0.00931098696461825,,6.93,0.00842696629213483
6.96,0.0130353817504656,,6.96,0.00749063670411985
6.99,0.00931098696461825,,6.99,0.0187265917602996
7.02,0.0121042830540037,,7.02,0.00561797752808989
7.05,0.0074487895716946,,7.05,0.00842696629213483
7.08,0.00931098696461825,,7.08,0.00749063670411985
7.11,0.0074487895716946,,7.11,0.0131086142322097
7.14,0.00931098696461825,,7.14,0.00842696629213483
7.17,0.00837988826815642,,7.17,0.00561797752808989
7.2,0.0111731843575419,,7.2,0.00749063670411985
7.23,0.0102420856610801,,7.23,0.0112359550561798
7.26,0.0111731843575419,,7.26,0.00749063670411985
7.29,0.00558659217877095,,7.29,0.0131086142322097
7.32,0.00837988826815642,,7.32,0.00187265917602996
7.35,0.00558659217877095,,7.35,0.00842696629213483
7.38,0.0037243947858473,,7.38,0.0112359550561798
7.41,0.0139664804469274,,7.41,0.00842696629213483
7.44,0.0074487895716946,,7.44,0.0131086142322097
7.47,0.0111731843575419,,7.47,0.0102996254681648
7.5,0.00931098696461825,,7.5,0.0112359550561798
7.53,0.0139664804469274,,7.53,0.0131086142322097
7.56,0.00837988826815642,,7.56,0.0121722846441948
7.59,0.00558659217877095,,7.59,0.00842696629213483
7.62,0.0074487895716946,,7.62,0.0102996254681648
7.65,0.0111731843575419,,7.65,0.0112359550561798
7.68,0.00837988826815642,,7.68,0.00561797752808989
7.71,0.0111731843575419,,7.71,0.00842696629213483
7.74,0.00837988826815642,,7.74,0.0159176029962547
7.77,0.0102420856610801,,7.77,0.0102996254681648
7.8,0.00931098696461825,,7.8,0.00936329588014981
7.83,0.0074487895716946,,7.83,0.00749063670411985
7.86,0.0102420856610801,,7.86,0.00749063670411985
7.89,0.00837988826815642,,7.89,0.00842696629213483
7.92,0.0102420856610801,,7.92,0.00842696629213483
7.95,0.00465549348230913,,7.95,0.0102996254681648
7.98,0.0139664804469274,,7.98,0.00561797752808989
8.01,0.0130353817504656,,8.01,0.00749063670411985
8.04,0.0121042830540037,,8.04,0.00749063670411985
8.07,0.0121042830540037,,8.07,0.00561797752808989
8.1,0.00186219739292365,,8.1,0.0121722846441948
8.13,0.0111731843575419,,8.13,0.00842696629213483
8.16,0.00931098696461825,,8.16,0.0102996254681648
8.19,0.0121042830540037,,8.19,0.00842696629213483
8.22,0.00558659217877095,,8.22,0.00749063670411985
8.25,0.0139664804469274,,8.25,0.00936329588014981
8.28,0.00558659217877095,,8.28,0.00842696629213483
8.31,0.0148975791433892,,8.31,0.0112359550561798
8.34,0.0102420856610801,,8.34,0.00936329588014981
8.37,0.00465549348230913,,8.37,0.00749063670411985
8.4,0.0074487895716946,,8.4,0.00468164794007491
8.43,0.00558659217877095,,8.43,0.0112359550561798
8.46,0.00837988826815642,,8.46,0.0102996254681648
8.49,0.0074487895716946,,8.49,0.00842696629213483
8.52,0.0102420856610801,,8.52,0.00936329588014981
8.55,0.0121042830540037,,8.55,0.00842696629213483
8.58,0.0102420856610801,,8.58,0.00561797752808989
8.61,0.0102420856610801,,8.61,0.00655430711610487
8.64,0.0102420856610801,,8.64,0.0102996254681648
8.67,0.0074487895716946,,8.67,0.00749063670411985
8.7,0.00931098696461825,,8.7,0.00749063670411985
8.73,0.00837988826815642,,8.73,0.00655430711610487
8.76,0.0074487895716946,,8.76,0.00655430711610487
8.79,0.0121042830540037,,8.79,0.0168539325842697
8.82,0.00931098696461825,,8.82,0.0112359550561798
8.85,0.0074487895716946,,8.85,0.00936329588014981
8.88,0.0130353817504656,,8.88,0.0112359550561798
8.91,0.00931098696461825,,8.91,0.0102996254681648
8.94,0.0074487895716946,,8.94,0.0102996254681648
8.97,0.0130353817504656,,8.97,0.0140449438202247
9,0.0111731843575419,,9,0.00655430711610487
9.03,0.0121042830540037,,9.03,0.0121722846441948
9.06,0.0111731843575419,,9.06,0.00842696629213483
9.09,0.0111731843575419,,9.09,0.0121722846441948
9.12,0.00931098696461825,,9.12,0.00749063670411985
9.15,0.0130353817504656,,9.15,0.0149812734082397
9.18,0.00837988826815642,,9.18,0.0140449438202247
9.21,0.0121042830540037,,9.21,0.00842696629213483
9.24,0.0121042830540037,,9.24,0.00936329588014981
9.27,0.00931098696461825,,9.27,0.0149812734082397
9.3,0.0102420856610801,,9.3,0.00842696629213483
9.33,0.00465549348230913,,9.33,0.00749063670411985
9.36,0.0111731843575419,,9.36,0.00561797752808989
9.39,0.00837988826815642,,9.39,0.00749063670411985
9.42,0.00651769087523278,,9.42,0.00561797752808989
9.45,0.00931098696461825,,9.45,0.00655430711610487
9.48,0.0167597765363129,,9.48,0.0131086142322097
9.51,0.0102420856610801,,9.51,0.00655430711610487
9.54,0.0121042830540037,,9.54,0.00842696629213483
9.57,0.015828677839851,,9.57,0.0140449438202247
9.6,0.0130353817504656,,9.6,0.00749063670411985
9.63,0.00558659217877095,,9.63,0.0102996254681648
9.66,0.0130353817504656,,9.66,0.0149812734082397
9.69,0.0130353817504656,,9.69,0.0149812734082397
9.72,0.00837988826815642,,9.72,0.00842696629213483
9.75,0.00465549348230913,,9.75,0.00936329588014981
9.78,0.0130353817504656,,9.78,0.0149812734082397
9.81,0.00931098696461825,,9.81,0.00655430711610487
9.84,0.00837988826815642,,9.84,0.00936329588014981
9.87,0.0186219739292365,,9.87,0.0121722846441948
9.9,0.00931098696461825,,9.9,0.0121722846441948
9.93,0.0139664804469274,,9.93,0.00655430711610487
9.96,0.0130353817504656,,9.96,0.0140449438202247
9.99,0.0102420856610801,,9.99,0.0112359550561798
10.02,0.0148975791433892,,10.02,0.0205992509363296
10.05,0.0176908752327747,,10.05,0.0187265917602996
10.08,0.0148975791433892,,10.08,0.0140449438202247
10.11,0.0148975791433892,,10.11,0.0121722846441948
10.14,0.0139664804469274,,10.14,0.0159176029962547
10.17,0.0102420856610801,,10.17,0.0159176029962547
10.2,0.015828677839851,,10.2,0.0168539325842697
10.23,0.0130353817504656,,10.23,0.0112359550561798
10.26,0.0121042830540037,,10.26,0.0168539325842697
10.29,0.0111731843575419,,10.29,0.0149812734082397
10.32,0.015828677839851,,10.32,0.0149812734082397
10.35,0.0186219739292365,,10.35,0.0131086142322097
10.38,0.0167597765363129,,10.38,0.0112359550561798
10.41,0.0121042830540037,,10.41,0.00936329588014981
10.44,0.0111731843575419,,10.44,0.0196629213483146
10.47,0.0195530726256983,,10.47,0.0112359550561798
10.5,0.0223463687150838,,10.5,0.0205992509363296
10.53,0.0186219739292365,,10.53,0.0243445692883895
10.56,0.0204841713221601,,10.56,0.0112359550561798
10.59,0.021415270018622,,10.59,0.0205992509363296
10.62,0.0251396648044693,,10.62,0.0187265917602996
10.65,0.015828677839851,,10.65,0.0205992509363296
10.68,0.0270018621973929,,10.68,0.0262172284644195
10.71,0.0232774674115456,,10.71,0.0215355805243446
10.74,0.0270018621973929,,10.74,0.0205992509363296
10.77,0.0344506517690875,,10.77,0.0159176029962547
10.8,0.0270018621973929,,10.8,0.0280898876404494
10.83,0.0344506517690875,,10.83,0.0280898876404494
10.86,0.0316573556797021,,10.86,0.0308988764044944
10.89,0.0297951582867784,,10.89,0.0299625468164794
10.92,0.0363128491620112,,10.92,0.0346441947565543
10.95,0.0391061452513967,,10.95,0.0383895131086142
10.98,0.0307262569832402,,10.98,0.0346441947565543
11.01,0.0344506517690875,,11.01,0.0393258426966292
11.04,0.0465549348230913,,11.04,0.0421348314606742
11.07,0.0400372439478585,,11.07,0.0449438202247191
11.1,0.042830540037244,,11.1,0.051498127340824
11.13,0.0614525139664804,,11.13,0.0449438202247191
11.16,0.0493482309124767,,11.16,0.0355805243445693
11.19,0.0549348230912477,,11.19,0.0589887640449438
11.22,0.0623836126629423,,11.22,0.0468164794007491
11.25,0.0726256983240224,,11.25,0.0655430711610487
11.28,0.0623836126629423,,11.28,0.0655430711610487
11.31,0.0707635009310987,,11.31,0.052434456928839
11.34,0.042830540037244,,11.34,0.0758426966292135
11.37,0.0772811918063315,,11.37,0.0833333333333333
11.4,0.0931098696461825,,11.4,0.0730337078651685
11.43,0.0875232774674116,,11.43,0.0767790262172285
11.46,0.100558659217877,,11.46,0.0880149812734083
11.49,0.103351955307263,,11.49,0.103932584269663
11.52,0.0986964618249535,,11.52,0.099250936329588
11.55,0.114525139664804,,11.55,0.119850187265918
11.58,0.124767225325885,,11.58,0.123595505617978
11.61,0.136871508379888,,11.61,0.133895131086142
11.64,0.155493482309125,,11.64,0.134831460674157
11.67,0.148975791433892,,11.67,0.132958801498127
11.7,0.154562383612663,,11.7,0.167602996254682
11.73,0.153631284916201,,11.73,0.134831460674157
11.76,0.171322160148976,,11.76,0.177902621722846
11.79,0.198324022346369,,11.79,0.181647940074906
11.82,0.191806331471136,,11.82,0.187265917602996
11.85,0.216945996275605,,11.85,0.183520599250936
11.88,0.223463687150838,,11.88,0.220037453183521
11.91,0.243016759776536,,11.91,0.22940074906367
11.94,0.293296089385475,,11.94,0.271535580524345
11.97,0.29608938547486,,11.97,0.281835205992509
12,0.290502793296089,,12,0.300561797752809
12.03,0.34171322160149,,12.03,0.315543071161049
12.06,0.369646182495345,,12.06,0.332397003745318
12.09,0.350093109869646,,12.09,0.368913857677903
12.12,0.405027932960894,,12.12,0.399812734082397
12.15,0.465549348230913,,12.15,0.422284644194757
12.18,0.454376163873371,,12.18,0.418539325842697
12.21,0.462756052141527,,12.21,0.4812734082397
12.24,0.537243947858473,,12.24,0.50187265917603
12.27,0.535381750465549,,12.27,0.517790262172285
12.3,0.610800744878957,,12.3,0.538389513108614
12.33,0.605214152700186,,12.33,0.581460674157303
12.36,0.645251396648045,,12.36,0.606741573033708
12.39,0.657355679702048,,12.39,0.621722846441948
12.42,0.677839851024209,,12.42,0.633895131086142
12.45,0.728119180633147,,12.45,0.649812734082397
12.48,0.70391061452514,,12.48,0.737827715355805
12.51,0.790502793296089,,12.51,0.77434456928839
12.54,0.80633147113594,,12.54,0.75936329588015
12.57,0.793296089385475,,12.57,0.77059925093633
12.6,0.791433891992551,,12.6,0.796816479400749
12.63,0.794227188081937,,12.63,0.749063670411985
12.66,0.808193668528864,,12.66,0.777153558052435
12.69,0.808193668528864,,12.69,0.760299625468165
12.72,0.766294227188082,,12.72,0.74812734082397
12.75,0.757914338919926,,12.75,0.74438202247191
12.78,0.727188081936685,,12.78,0.694756554307116
12.81,0.717877094972067,,12.81,0.684456928838951
12.84,0.687150837988827,,12.84,0.711610486891386
12.87,0.651769087523277,,12.87,0.679775280898876
12.9,0.660148975791434,,12.9,0.649812734082397
12.93,0.624767225325885,,12.93,0.638576779026217
12.96,0.578212290502793,,12.96,0.557116104868914
12.99,0.548417132216015,,12.99,0.553370786516854
13.02,0.516759776536313,,13.02,0.532771535580524
13.05,0.464618249534451,,13.05,0.47940074906367
13.08,0.456238361266294,,13.08,0.474719101123596
13.11,0.43854748603352,,13.11,0.474719101123596
13.14,0.400372439478585,,13.14,0.432584269662921
13.17,0.373370577281192,,13.17,0.412921348314607
13.2,0.360335195530726,,13.2,0.403558052434457
13.23,0.348230912476723,,13.23,0.322097378277154
13.26,0.286778398510242,,13.26,0.326779026217229
13.29,0.302607076350093,,13.29,0.309925093632959
13.32,0.269087523277467,,13.32,0.27621722846442
13.35,0.272811918063315,,13.35,0.293071161048689
13.38,0.242085661080074,,13.38,0.24812734082397
13.41,0.230912476722533,,13.41,0.218164794007491
13.44,0.241154562383613,,13.44,0.206928838951311
13.47,0.205772811918063,,13.47,0.199438202247191
13.5,0.202979515828678,,13.5,0.187265917602996
13.53,0.19366852886406,,13.53,0.160112359550562
13.56,0.189944134078212,,13.56,0.171348314606742
13.59,0.139664804469274,,13.59,0.159176029962547
13.62,0.146182495344507,,13.62,0.140449438202247
13.65,0.129422718808194,,13.65,0.134831460674157
13.68,0.119180633147114,,13.68,0.133895131086142
13.71,0.109869646182495,,13.71,0.102059925093633
13.74,0.0875232774674116,,13.74,0.110486891385768
13.77,0.108938547486034,,13.77,0.0852059925093633
13.8,0.0819366852886406,,13.8,0.0964419475655431
13.83,0.114525139664804,,13.83,0.0786516853932584
13.86,0.0847299813780261,,13.86,0.0964419475655431
13.89,0.0754189944134078,,13.89,0.0627340823970038
13.92,0.0679702048417132,,13.92,0.0805243445692884
13.95,0.0670391061452514,,13.95,0.0664794007490637
13.98,0.0763500931098697,,13.98,0.0786516853932584
14.01,0.058659217877095,,14.01,0.0561797752808989
14.04,0.0549348230912477,,14.04,0.0646067415730337
14.07,0.0418994413407821,,14.07,0.0589887640449438
14.1,0.0474860335195531,,14.1,0.0543071161048689
14.13,0.0540037243947858,,14.13,0.0383895131086142
14.16,0.053072625698324,,14.16,0.0374531835205993
14.19,0.037243947858473,,14.19,0.048689138576779
14.22,0.0502793296089386,,14.22,0.0449438202247191
14.25,0.0465549348230913,,14.25,0.0383895131086142
14.28,0.0316573556797021,,14.28,0.0458801498127341
14.31,0.0437616387337058,,14.31,0.0299625468164794
14.34,0.0297951582867784,,14.34,0.0318352059925094
14.37,0.037243947858473,,14.37,0.0224719101123596
14.4,0.021415270018622,,14.4,0.0271535580524345
14.43,0.0232774674115456,,14.43,0.0280898876404494
14.46,0.0288640595903166,,14.46,0.0252808988764045
14.49,0.0242085661080074,,14.49,0.0374531835205993
14.52,0.0288640595903166,,14.52,0.0327715355805243
14.55,0.0176908752327747,,14.55,0.0318352059925094
14.58,0.0176908752327747,,14.58,0.0215355805243446
14.61,0.0260707635009311,,14.61,0.0243445692883895
14.64,0.021415270018622,,14.64,0.0271535580524345
14.67,0.0167597765363129,,14.67,0.0187265917602996
14.7,0.021415270018622,,14.7,0.0149812734082397
14.73,0.0111731843575419,,14.73,0.0140449438202247
14.76,0.0176908752327747,,14.76,0.0234082397003745
14.79,0.0167597765363129,,14.79,0.0159176029962547
